KEY,SKEY,AAF1,CBAA_1
100008441,198100000479,1,4
100008442,197100014138,1,3
100008443,197100014098,2,3
100008444,197100012970,1,3
100008445,197100003058,1,2
100008446,197100013498,1,3
100008447,197100014045,2,4
100008448,197100014088,1,2
100008449,197100008866,1,2
100008450,197100013857,1,4
100008452,197100014214,1,4
100008454,197100014198,2,4
100008455,197100014297,1,2
100008456,197100014178,2,2
100008457,197100014248,1,4
100008458,198100000500,1,4
100008459,197100009904,1,3
100008460,197100014275,1,4
100008461,197100014215,2,3
100008462,197100014081,2,4
100008463,197100003806,1,3
100008464,198100000461,1,4
100008465,197100013885,1,2
100008466,197100011362,1,3
100008467,197100000081,1,3
100008468,197100014141,1,4
100008469,197100009407,1,4
100008470,198100000476,1,4
100008471,197100008704,2,4
100008472,197100013911,2,4
100008473,197100012311,1,4
100008474,197100006969,1,4
100008475,198100000496,1,4
100008476,197100002602,1,3
100008477,197100014158,1,4
100008478,197100014224,2,4
100008479,197100014221,2,1
100008480,197100008901,1,3
100008481,197100012468,2,3
100008482,197100008605,2,4
100008483,197100014063,1,4
100008484,198100000490,1,4
100008485,197100014339,2,4
100008486,197100008926,1,4
100008487,197100013922,2,4
100008488,197100009595,2,3
100008489,197100014216,1,4
100008490,197100014418,1,3
100008491,197100002374,1,4
100008495,197100011045,1,4
100008497,197100014020,2,3
100008498,197100004638,2,4
100008499,197100013921,1,2
100008500,197100014212,1,4
100008501,197100014111,2,2
100008502,198100000486,1,4
100008503,197100009155,2,4
100008504,197100014003,1,3
100008505,197100014217,2,4
100008506,197100005320,2,4
100008507,197100013987,1,4
100008508,197100001762,2,4
100008509,197100004662,1,3
100008511,197100008069,1,2
100008512,197100002496,2,2
100008513,197100011236,1,3
100008515,197100008171,2,4
100008517,197100004620,2,3
100008519,197100014181,1,3
100008520,197100014095,2,2
100008521,197100014168,1,2
100008522,197100014354,2,4
100008523,197100007915,2,4
100008524,197100014105,2,3
100008525,197100014358,1,3
100008526,197100002278,2,4
100008527,197100014400,2,3
100008528,197100009397,2,4
100008529,197100009628,1,1
100008530,197100011082,2,3
100008531,197100010763,2,3
100008532,197100009434,2,4
100008533,197100008500,2,2
100008535,198100000498,1,4
100008538,198100000512,1,3
100008539,197100013099,2,4
100008540,197100009732,1,4
100008541,197100003070,2,4
100008542,197100012645,1,4
100008543,197100014043,2,4
100008545,197100014446,2,4
100008546,197100013880,2,4
100008547,197100011634,2,3
100008548,197100013631,1,3
100008549,197100014040,2,4
100008550,197100014326,1,2
100008551,197100014023,1,2
100008552,197100004873,2,4
100008553,198100000103,1,2
100008554,197100014316,1,3
100008555,198100000515,1,3
100008556,197100012785,2,2
100008557,198100000505,1,2
100008558,197100000078,2,4
100008559,197100014385,1,4
100008560,198100000421,1,4
100008561,197100014287,1,4
100008562,197100013951,2,4
100008563,197100011611,2,3
100008564,197100014249,2,3
100008565,198100000504,1,2
100008566,197100014069,2,4
100008567,197100014186,2,4
100008569,197100000756,1,4
100008570,198100000516,1,4
100008572,197100001652,2,4
100008573,198100000457,2,4
100008574,197100014391,2,4
100008576,198100000519,1,2
100008577,197100014156,2,2
100008578,197100000210,1,2
100008579,197100014467,1,3
100008580,197100014411,2,2
100008581,197100013674,1,4
100008582,197100014520,2,2
100008583,197100009005,2,2
100008584,197100010691,1,4
100008585,197100013530,1,3
100008586,197100012827,2,2
100008587,197100013771,2,4
100008588,197100013244,1,4
100008589,197100014053,2,3
100008590,197100014315,2,4
100008591,197100014183,1,4
100008592,197100012051,1,2
100008593,197100014041,1,3
100008594,197100008449,1,3
100008596,197100014447,2,3
100008598,197100013437,1,4
100008599,197100002015,2,3
100008600,197100014320,1,3
100008601,197100014351,1,4
100008602,197100014318,2,4
100008603,197100014589,1,2
100008604,197100002567,2,2
100008605,197100012762,1,3
100008606,197100010975,2,3
100008607,197100014310,2,4
100008608,197100012397,2,2
100008609,197100004347,2,4
100008612,197100014372,1,3
100008614,197100014388,1,4
100008615,197100014350,2,3
100008616,197100014611,1,2
100008617,198100000529,1,4
100008618,197100014377,1,4
100008620,198100000138,1,4
100008621,197100001604,1,2
100008622,197100010766,2,4
100008623,197100014493,1,2
100008624,197100014281,2,3
100008626,197100014142,1,2
100008628,197100004333,2,4
100008629,197100011500,1,3
100008631,197100014167,2,3
100008632,197100013204,2,4
100008633,197100014399,2,4
100008635,197100011419,2,4
100008636,197100014567,1,3
100008637,197100005915,2,3
100008638,197100002358,2,4
100008639,197100014364,2,3
100008640,197100007255,2,3
100008641,197100006452,1,2
100008642,197100014607,2,3
100008643,197100014406,2,1
100008644,197100014390,2,4
100008645,197100009289,2,4
100008646,197100014246,2,4
100008647,197100007387,1,4
100008649,197100008997,2,2
100008650,197100014336,2,3
100008651,197100014632,1,2
100008652,197100011979,2,3
100008653,197100013924,2,3
100008654,197100002002,2,2
100008655,197100014421,1,3
100008656,197100001234,2,3
100008657,197100014317,2,2
100008658,197100013676,2,4
100008659,197100004840,1,2
100008660,197100014515,1,4
100008661,197100006892,1,3
100008663,197100014645,1,4
100008665,197100014188,2,4
100008666,197100008613,2,1
100008667,197100007938,2,4
100008668,197100014311,2,3
100008669,197100014485,2,2
100008670,197100014612,2,4
100008672,197100014355,2,4
100008673,197100014543,2,2
100008674,198100000040,1,3
100008675,198100000115,1,4
100008676,197100014309,1,1
100008677,197100014415,2,4
100008678,197100007414,1,3
100008679,197100003585,1,3
100008680,197100004636,1,2
100008681,197100011038,2,4
100008682,197100014378,1,3
100008683,198100000526,1,3
100008684,197100010432,2,4
100008685,197100014669,2,1
100008686,197100009250,1,2
100008687,197100008100,1,2
100008688,197100002569,2,2
100008689,197100014242,1,3
100008690,197100014635,2,4
100008691,197100004092,1,3
100008692,198100000527,1,4
100008693,197100014373,2,3
100008695,197100013357,1,4
100008696,197100006288,2,2
100008697,197100001111,2,3
100008698,197100014571,2,4
100008699,197100006637,2,4
100008700,197100009634,2,2
100008701,198100000522,1,4
100008703,197100014079,2,3
100008705,197100009118,2,3
100008706,197100010884,1,2
100008707,197100004120,2,4
100008708,197100002125,2,2
100008709,197100014526,2,4
100008710,197100014437,1,2
100008711,197100014630,1,4
100008712,197100010897,2,4
100008713,197100014469,1,3
100008714,197100014603,2,4
100008715,197100010393,1,3
100008716,197100010559,1,3
100008717,197100012107,1,4
100008718,197100014624,1,2
100008719,198100000540,1,3
100008720,197100009077,2,2
100008722,197100013643,2,2
100008723,197100014033,2,3
100008724,197100013701,2,4
100008725,197100009824,2,4
100008726,198100000537,1,4
100008727,197100013973,1,1
100008728,198100000029,1,4
100008729,197100014329,1,4
100008730,197100014223,2,3
100008731,198100000531,1,4
100008732,197100014664,2,2
100008733,197100014585,1,4
100008734,197100014452,2,4
100008735,197100007408,1,4
100008736,197100008817,1,3
100008737,197100000145,1,4
100008739,197100014710,1,2
100008740,197100008760,2,4
100008741,197100009316,2,3
100008742,197100013219,1,4
100008743,197100014628,2,3
100008746,197100009387,1,3
100008747,197100013814,2,3
100008748,198100000534,1,4
100008749,197100010983,1,1
100008750,197100014627,2,3
100008751,197100014231,1,3
100008752,197100013898,2,1
100008754,197100007031,1,4
100008756,197100014379,1,4
100008757,197100014305,1,4
100008758,197100010544,2,4
100008759,197100008350,2,4
100008760,197100006908,2,3
100008762,197100008229,2,4
100008763,197100006272,1,1
100008764,197100004020,1,2
100008766,197100005303,1,4
100008767,197100009997,2,4
100008768,198100000514,1,4
100008770,197100007381,1,4
100008771,197100014642,2,3
100008772,197100014579,2,1
100008773,197100004279,1,4
100008775,198100000545,1,3
100008776,197100009009,2,4
100008777,197100013568,2,2
100008778,197100014667,2,3
100008779,197100012910,2,4
100008780,197100014022,2,3
100008781,197100014754,2,3
100008782,197100014461,2,3
100008783,197100014728,1,2
100008784,197100014644,2,4
100008785,197100014123,1,3
100008786,197100009456,1,4
100008787,197100014432,2,1
100008788,197100010789,2,3
100008791,197100004390,1,3
100008793,197100007830,1,4
100008794,197100009099,1,4
100008795,197100005673,2,4
100008797,197100014676,1,3
100008798,197100014706,1,4
100008799,197100014713,2,4
100008800,197100012669,1,3
100008801,197100014265,2,3
100008802,197100010553,1,4
100008803,197100014191,1,2
100008804,198100000509,1,2
100008805,197100014749,2,2
100008806,197100007960,2,4
100008807,197100014525,2,4
100008808,197100002303,2,3
100008809,197100000838,2,4
100008811,198100000536,1,3
100008812,197100014721,2,4
100008813,197100000080,2,3
100008814,197100014427,2,4
100008815,197100013374,2,3
100008817,197100014423,2,2
100008819,197100009357,2,3
100008820,197100002905,2,4
100008821,197100011820,1,3
100008822,198100000250,1,2
100008823,198100000488,1,3
100008824,197100005791,1,3
100008825,197100005962,1,4
100008827,197100013307,2,4
100008828,197100014821,2,1
100008830,197100006973,1,3
100008831,197100014814,2,2
100008832,198100000364,1,4
100008833,197100007842,1,3
100008834,197100014269,1,4
100008836,197100009326,2,1
100008839,197100014148,2,2
100008840,197100014328,1,4
100008842,198100000425,1,4
100008843,197100009193,2,4
100008844,197100000983,2,2
100008845,197100014296,1,4
100008847,197100014780,1,2
100008848,198100000551,1,4
100008849,197100014725,2,4
100008850,197100013162,2,3
100008851,197100004710,2,4
100008852,197100010593,1,2
100008853,197100010561,2,2
100008854,198100000426,1,3
100008855,197100005364,1,4
100008856,197100006838,1,4
100008857,197100014531,2,3
100008858,197100012028,2,4
100008861,197100014802,2,4
100008862,197100013805,2,2
100008864,197100014693,2,3
100008865,197100014674,1,2
100008867,197100005417,2,4
100008868,197100014703,2,4
100008869,197100003459,2,4
100008871,197100014786,1,4
100008872,197100014811,2,3
100008874,197100013853,2,4
100008876,197100014457,2,4
100008877,197100012556,2,3
100008880,197100014829,1,4
100008881,197100014874,2,3
100008882,197100009746,2,4
100008883,197100014772,2,4
100008884,197100014827,2,3
100008887,197100014787,2,3
100008889,197100005920,1,3
100008890,197100014590,1,4
100008891,197100009106,2,2
100008892,197100014777,1,4
100008893,197100014700,2,3
100008894,197100008607,2,3
100008895,197100002543,1,2
100008896,197100003376,1,4
100008897,197100014801,2,4
100008898,197100014539,1,4
100008899,197100010607,2,4
100008900,197100002644,2,2
100008901,197100014796,1,4
100008902,197100000775,1,4
100008903,197100014291,2,3
100008904,197100005323,1,4
100008905,197100014523,1,3
100008906,197100011586,2,4
100008907,197100013229,1,4
100008908,197100004386,2,4
100008910,197100000696,2,3
100008911,197100014770,2,4
100008913,197100000976,2,2
100008914,197100010476,2,4
100008916,197100009673,1,4
100008917,197100005640,2,3
100008918,197100014344,2,4
100008919,198100000552,1,3
100008920,197100014846,2,3
100008921,197100013874,2,2
100008922,197100003523,2,3
100008923,197100014847,2,2
100008924,197100013909,2,3
100008926,197100014868,2,4
100008927,197100012375,2,2
100008928,197100012993,1,4
100008929,197100005535,2,2
100008931,197100014819,1,3
100008932,198100000559,1,4
100008933,197100003903,2,3
100008934,197100011714,1,4
100008935,197100002976,2,4
100008937,197100004134,2,3
100008938,197100014947,2,2
100008939,197100014583,1,3
100008941,197100014883,2,4
100008942,197100007752,2,3
100008943,197100011299,2,3
100008944,198100000422,1,4
100008945,198100000313,1,3
100008946,197100014891,1,3
100008947,197100014420,2,3
100008948,197100014860,2,2
100008949,197100003331,2,3
100008951,197100014841,2,2
100008952,197100014169,2,3
100008953,197100008141,2,3
100008954,197100014606,1,2
100008955,197100009109,2,4
100008956,197100008646,1,4
100008957,197100014688,2,2
100008958,197100014413,1,3
100008959,197100001561,1,4
100008960,197100014409,2,4
100008961,197100014876,1,4
100008962,197100014715,1,4
100008963,197100008300,2,3
100008964,197100002802,2,2
100008966,197100014969,1,3
100008967,197100010666,2,2
100008968,197100014836,2,4
100008969,197100009236,2,2
100008970,198100000562,1,4
100008972,197100012412,2,4
100008974,197100014029,2,4
100008976,197100014982,2,3
100008978,197100014660,2,4
100008979,197100014294,1,3
100008980,197100009405,2,2
100008981,197100010141,2,2
100008982,197100014745,2,4
100008983,197100006999,2,4
100008984,197100014926,1,3
100008985,197100011234,1,3
100008986,197100014943,2,4
100008987,197100013773,2,3
100008988,197100014882,2,4
100008989,197100014955,1,3
100008990,197100014741,1,2
100008991,197100006284,2,3
100008992,197100004771,2,3
100008993,197100014902,1,4
100008994,197100014293,1,4
100008995,197100013093,2,3
100008996,197100015004,1,2
100008997,197100011626,2,4
100008998,197100002505,2,4
100008999,197100014742,2,3
100009000,197100014973,2,1
100009002,197100012571,1,4
100009003,197100014934,2,4
100009004,197100015009,1,4
100009006,197100012591,2,4
100009007,197100007537,2,4
100009008,197100014854,2,2
100009009,197100014900,2,2
100009010,198100000554,1,3
100009011,198100000441,1,3
100009012,197100015013,2,3
100009013,197100012276,2,3
100009014,197100002529,2,4
100009015,198100000497,1,3
100009016,197100007260,2,3
100009017,198100000565,1,4
100009018,197100009320,2,4
100009019,197100005103,1,3
100009020,197100014911,1,3
100009021,197100014016,1,3
100009022,197100002293,2,3
100009023,197100010163,2,4
100009024,198100000563,1,3
100009025,198100000569,1,3
100009026,197100014756,1,3
100009028,197100010083,2,2
100009029,197100009169,2,3
100009031,197100014839,1,2
100009032,198100000325,1,4
100009033,197100014907,2,3
100009034,197100014988,1,4
100009035,197100001996,1,3
100009036,197100011620,1,4
100009039,197100013358,2,3
100009040,197100014226,2,3
100009041,197100013155,2,4
100009042,198100000186,1,4
100009043,197100013745,1,2
100009044,197100014899,2,2
100009045,197100014267,2,3
100009046,197100004096,2,3
100009047,197100009804,2,3
100009048,197100003336,2,2
100009049,197100010272,1,3
100009050,197100014918,2,4
100009051,197100015041,2,4
100009052,197100015055,2,2
100009053,197100015002,2,2
100009055,197100014852,1,4
100009056,197100012721,1,2
100009057,197100009307,2,2
100009058,197100007375,2,3
100009059,198100000555,1,4
100009060,197100014889,2,3
100009061,197100013916,2,3
100009062,197100014938,2,3
100009063,197100014980,2,4
100009065,197100009352,1,4
100009066,197100014470,1,4
100009068,197100014837,2,4
100009069,197100014387,2,3
100009070,197100011544,1,3
100009071,197100008766,1,4
100009072,197100015028,2,4
100009073,197100014940,1,4
100009074,197100004066,1,3
100009075,197100001806,2,4
100009076,197100006371,1,2
100009078,197100015038,1,4
100009079,197100014893,2,4
100009080,197100008299,2,4
100009081,198100000566,1,4
100009082,197100009954,1,4
100009083,197100013393,2,4
100009084,197100014892,1,4
100009085,197100014280,1,2
100009088,197100005928,1,3
100009089,197100001244,1,3
100009090,197100013494,1,3
100009091,197100010300,2,3
100009092,197100012593,1,2
100009094,197100005720,1,4
100009095,197100013837,1,4
100009096,197100014298,2,4
100009097,197100008501,2,4
100009098,197100014773,2,3
100009099,197100009868,1,4
100009100,197100008078,2,4
100009101,197100015100,2,3
100009102,197100014856,1,3
100009103,197100009941,2,3
100009104,197100001408,2,4
100009105,197100015078,2,1
100009106,197100008461,1,4
100009107,197100009246,2,4
100009108,197100012209,2,3
100009110,198100000573,1,3
100009111,197100002214,2,4
100009112,197100015005,2,2
100009113,197100000118,1,3
100009114,197100015017,2,4
100009115,197100015065,2,3
100009116,197100015011,2,4
100009117,197100010111,1,4
100009119,197100015042,1,4
100009120,197100011929,2,3
100009121,197100013688,2,1
100009122,197100014716,1,3
100009123,197100013988,1,4
100009124,197100015106,2,2
100009125,197100015037,2,4
100009126,197100010611,2,4
100009127,197100015094,2,4
100009128,198100000275,1,4
100009129,198100000564,1,3
100009130,197100001281,2,1
